"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Barbados","BRB","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","-0.661277885775853","3.2128984209042","5.79891095229374","6.00547835606624","6.80888621433219","4.39250628664073","1.31568766994702","6.50089220163312","2.89551144155304","7.41201551811266","7.58061371444355","11.1819481266434","3.53751346699769","6.72488138016943","8.8934797672033","7.27686640865557","8.83542297490022","0.962936974933743","4.7517448442004","11.6646436233667","7.16631576591787","7.52383812960125","7.30263970881216","2.3672239721877","2.34273499304016","5.95150040985018","1.97590237870789","8.08039105540318","11.2395210959339","-8.54227632119778","4.85502857546722","9.81743837852751","5.79735009216712","8.37524470528017","8.72280922839561","9.10510165990616","4.53018439935132","4.64622236914642","5.77949882984232","2.79323419017551","5.5905647657326","7.33623872506533","",
"Brunei Darussalam","BRN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.8213573207005","-4.44344159867561","3.05077134409835","11.0211397630331","5.64302390949743","-0.761895167198378","-9.47465937231825","-12.4507598743873","-4.04236519521442","0.767082446717339","-9.0680032866926","34.8057896154348","0.495246705405427","-12.2155722960575","4.22815388944512","8.56533074365092","7.4841744380074","28.0537842265424","16.1504058119041","0.519012837102968","-3.40210003983005","9.13837622305791","18.3581441257778","-8.63105556015541","-15.081471623528","21.1198532159643",
"Bhutan","BTN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","7.18897917070202","7.3178057357332","4.39011352195664","7.97248680292129","7.29069384793529","13.7474442174078","0.0305555657188214","8.89335291823628","8.28079439788385","5.56145058207267","7.41504454562558","7.82073483381307","3.77606451801831","7.12532794885245","7.2955093339312","2.7395366394866","4.79124819023077","9.25846929294749","-0.452380919084298","9.98395922189711","9.78759228439851","11.1587659150935","10.2103870373679","7.53273636209246","6.96680050453365","8.8948172234857","7.810135433769","8.93079340361162","5.16003047320512","4.70222665602483","4.93682331879992","7.41622267629402","7.85338264053381","11.322625049421","9.70801780647943","9.48768640998269","12.7029438188523","10.5636717935221","8.27509066651002","5.92037928842037","7.75571249855236","7.56503850838486",
"Botswana","BWA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","-1.55665498820811","9.72190950408836","19.781891313643","4.25720165427279","-2.96896350855332","-9.27115319577954","-2.68386492235018","-2.39060478371395","-12.1141666201078","-5.26368231823819","1.48163823677963","6.32797899894067","6.90244634765956","1.63797026811854","4.06788524957293","6.77649370861717","-1.38848072123473","8.53034219713928","3.34968985507135","0.473255877886662","1.1458252370571","6.86638447526455","14.8447010075106","12.7261593572254","5.15195653567252","0.230180568544681","10.7498451318936","9.60660136551935","6.55459216778827","-1.17567655612691","3.50591061310511","-1.46761902810706","7.75460206016061","8.52647640000744","-0.551076776805184","4.06793571176667","-4.1150214814034","9.78419247897667","6.4391200606277","5.85851094935516","1.31348858837881","-2.88928569600495","-7.40309917865751","4.51792831085342",
"Central African Republic","CAF","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Real interest rate (%)","FR.INR.RINR","","3.08434502191208","4.34158934054212","3.49157940626927","2.8378186909815","1.92319980370654","1.02848464108352","1.40016265342413","2.74014228405464","2.9873573924693","3.28933020926219","1.47498851739188","0.164379092756994","-2.07677436560877","-4.17020138242983","-1.42441453679597","1.15664700746616","1.6702643303066","2.6780834824918","2.5672585017485","3.81089123801271","7.59505421805265","6.41882673104297","5.04816264344921","8.22548422041776","7.01089324133308","7.16404911930435","4.51298754467477","6.02002608262875","8.26516670894713","10.362805758869","6.6766405650628","5.92122346818007","4.58929908461354","5.34161483981042","6.24124783353636","4.31493790328593","3.77105927005848","6.79236177988972","4.42844742268115","2.77523979052002","4.17315132043514","2.91416358745355","1.39251007770278","0.715785247409594","1.26073559091866","3.16108205805931","2.71404280098465","0.704688623808158","4.83312171924355","-0.237699890817205","-0.236773175941093","1.76011033894486","1.23771669066581","1.03863897338225","3.67453345002429","1.96890523916422","0.12575223729819","","","","","","",
"Central Europe and the Baltics","CEB","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.86552324585828","2.28284433688329","2.41305026833025","2.73934652630259","2.62294172480656","2.77842216227006","3.36510208636232","3.99644754248307","3.24890887051055","3.00636739533907","1.84900465333685","2.73966471699439","3.35750961859024","1.37651137331578","0.145920367675993","1.82218673744216",
"Channel Islands","CHI","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","-1.21143326725186","4.03791191961033","5.4169263070708","-0.414447087716558","19.5621291631593","21.554699194428","5.91842610932781","9.25942519853566","10.8603139972772","5.1332017037765","5.80121429960636","12.7672070621039","11.9419486808952","19.2406283274162","10.2119697726586","9.83487325076962","7.30156423999698","4.27461225161684","1.80102821278069","-1.77319533230522","-0.413027487114131","-3.87220104113202","3.40902444938121","12.910470194422","3.54597211734146","-3.76879580694704","5.58745777159754","9.22337834379692","6.84632643362524","2.1210253075598","0.534100504532929","0.982913241202724","-0.2626553008842","2.54731216137638","","","","","",
"China","CHN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","1.2416394001667","2.62034423011409","7.35067213106114","5.97409666957654","2.14955956379688","-2.07731742027693","3.10596122703377","2.70024322572165","-2.77203311299573","2.52069311954669","3.45164466688578","1.80431185515043","0.415635119490241","-3.65137209056029","-7.98974415365733","-1.41264818766741","3.35497047299623","6.91169889407248","7.356478445987","7.20405034053389","3.71066408193725","3.72666388978298","4.67972434460637","2.63814663556679","-1.28281170502224","1.61327750285798","2.11057772658151","-0.259570586367363","-2.30561534273404","5.53112290892275","-1.00240121413203","-1.40242874659116","3.58520352938242","3.75538705540398","4.52230843210213","4.35307225217325","2.90181538908108","0.112553973046852","0.821501871986205","3.02438482052273","3.83860120447208","-0.193517050835666","2.48107607622312","4.96128802760332",
"Cote d'Ivoire","CIV","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.76399145289527","3.33183089135264","1.61328996274159","-0.368943717783127","3.72473413500344","3.54338989640227","-0.428915663486719","5.46535041885889","2.34335749341271","0.891700761437536","0.361232955383729","6.55213666931005","6.24674820295151","","","","","","",
"Cameroon","CMR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Dem. Rep.","COD","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.2173325376996","22.2243516885822","18.8343422702032","24.6947702661556","29.5828258210722","26.3303502340471","21.2447386343973","16.1472335919849","17.5247381603604","20.7667503479097","14.0840565255683","-15.6902472336269","-4.77125575061414","19.6802003687004","21.228696044718","7.22788278421257","","",
"Congo, Rep.","COG","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Colombia","COL","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","8.55562592504498","13.8660467988377","11.1902745097908","14.2006591439475","-5.09823082650433","15.2865727569669","11.4580593676427","8.35840500361886","14.5466691682474","19.5413245385254","20.9582073177269","14.4388808944533","23.3781484628964","14.919570901239","-11.1379559197298","13.3324808386691","9.77520490167072","7.8237979777331","7.27050966250741","9.36261382966903","6.6972959736936","9.67644438040683","8.82101697806755","8.594547353573","5.3722240266131","4.54296484242238","8.65535095377731","8.90797441037777","8.44294935194344","8.78547373201402","9.03209505722643","8.13449112757921","7.15306948982847","7.46754725861933","8.24660761552955","1.42458739401645","0.819154152685682","13.8189997645355",
"Comoros","COM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.4238779394224","17.2284160944343","3.10228896941749","7.51588248556845","6.39462200375769","7.36218094566545","10.6504754433318","7.16630934045214","6.7169660502541","7.13147593114977","9.42106333151304","8.67945345110222","7.23398648231259","5.97438246868747","8.59720640753865","9.58491678293437","11.0807969694683","8.63689163952244","10.0570269213592","8.50815066613836","6.03679877441353","7.37469560008337","7.69248330549607","2.94621673740596","",
"Cabo Verde","CPV","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.8910574338907","-6.76180795696853","6.05158979989857","8.84912547410197","10.317961028238","6.87490642579447","9.1606779539489","8.9675724192291","11.0051168391364","8.64532549783124","7.79575933290896","8.08633611987591","7.1469580783303","8.38767999616974","7.79979465489293","6.18588126140526","1.39974162224958","3.59940972987868",
"Costa Rica","CRI","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","-32.1286215774237","-4.40660921000652","1.11872763178115","0.308143300869122","3.17598100548479","12.419108136438","8.28771467631588","12.0790023487497","11.8169670927405","-15.7177378730942","7.29312940485817","17.7345585193255","15.0041362244295","12.7509362918451","9.73199502323991","6.798727784202","9.41156716936889","13.2465087318144","14.1690224943207","12.8615666821709","15.1473285623576","13.4978168220013","8.8885532110002","10.3018894838676","8.14628403390159","2.06443515922702","3.95222095886411","9.13571634156822","9.81159318113674","11.0452738948785","12.869664352569","10.1329957065898","8.18791760563077","9.88706328691094","9.49388346148549","8.26983032730686","8.73920721920776","6.02471556816459","5.82052018289417","3.06530709358031","1.01661806501087","9.19254167495134",
"Caribbean small states","CSS","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
